"swede1"|"swede2"|"abba"|"deathmetal"
"14702"|672|735|1|0
"14703"|672|660|1|0
"14704"|672|533|1|0
"14705"|672|135|1|0
"14706"|672|790|1|0
"14707"|672|127|1|0
"14708"|672|238|1|0
"14709"|672|648|1|1
"14710"|672|316|1|0
"14711"|672|549|1|1
"14712"|672|38|1|0
"14713"|672|827|1|0
"14714"|672|712|1|0
"14715"|672|331|1|0
"14716"|672|196|1|0
"14717"|672|649|1|0
"14718"|672|607|1|0
"14719"|672|787|1|0
"14720"|672|167|1|0
"14721"|672|814|1|0
"14722"|672|780|1|0
"14723"|673|200|1|0
"14724"|673|191|1|1
"14725"|673|609|1|0
"14726"|673|150|1|1
"14727"|674|444|1|0
"14728"|674|690|1|1
"14729"|674|399|1|0
"14730"|674|423|1|0
"14731"|674|517|1|0
"14732"|674|392|1|1
"14733"|674|350|1|0
"14734"|674|643|1|0
"14735"|674|784|1|1
"14736"|674|618|1|0
"14737"|674|489|1|0
"14738"|674|428|1|1
"14739"|674|495|1|1
"14740"|675|172|1|1
"14741"|675|805|1|0
"14742"|675|348|1|0
"14743"|676|2|1|0
"14744"|676|258|1|0
"14745"|676|556|1|0
"14746"|676|122|1|0
"14747"|676|230|1|0
"14748"|676|105|1|0
"14749"|676|47|1|0
"14750"|676|243|1|0
"14751"|676|153|1|0
"14752"|676|678|1|0
"14753"|676|811|1|0
"14754"|676|685|1|1
"14755"|676|248|1|0
"14756"|677|684|1|0
"14757"|678|827|1|0
"14758"|678|92|1|1
"14759"|678|564|1|0
"14760"|678|118|1|1
"14761"|678|69|1|0
"14762"|678|180|1|0
"14763"|678|11|1|0
"14764"|678|54|1|1
"14765"|678|754|1|0
"14766"|678|540|1|0
"14767"|678|676|1|0
"14768"|678|274|1|1
"14769"|678|147|1|1
"14770"|678|770|1|0
"14771"|678|248|1|0
"14772"|678|337|1|0
"14773"|678|82|1|0
"14774"|678|97|1|0
"14775"|678|212|1|0
"14776"|678|130|1|0
"14777"|678|47|1|0
"14778"|678|533|1|0
"14779"|678|733|1|1
"14780"|678|363|1|0
"14781"|678|375|1|0
"14782"|678|2|1|0
"14783"|678|811|1|0
"14784"|678|36|1|0
"14785"|678|29|1|0
"14786"|678|23|1|1
"14787"|678|346|1|0
"14788"|678|310|1|0
"14789"|678|556|1|0
"14790"|678|87|1|1
"14791"|678|719|1|1
"14792"|678|197|1|0
"14793"|678|312|1|0
"14794"|678|153|1|0
"14795"|678|258|1|0
"14796"|678|123|1|0
"14797"|678|696|1|0
"14798"|678|59|1|1
"14799"|678|43|1|1
"14800"|678|787|1|0
"14801"|678|538|1|0
"14802"|678|264|1|0
"14803"|679|30|0|0
"14804"|679|244|0|0
"14805"|679|285|0|0
"14806"|679|270|0|0
"14807"|679|283|0|0
"14808"|679|142|0|0
"14809"|679|550|0|0
"14810"|679|345|0|0
"14811"|679|296|0|1
"14812"|679|284|0|1
"14813"|679|269|0|1
"14814"|679|267|0|0
"14815"|679|378|0|0
"14816"|679|808|0|0
"14817"|679|268|0|0
"14818"|679|31|0|0
"14819"|679|245|0|0
"14820"|680|38|0|0
"14821"|680|36|0|0
"14822"|680|700|0|0
"14823"|680|312|0|0
"14824"|680|239|0|0
"14825"|680|626|0|0
"14826"|680|37|0|0
"14827"|680|545|0|0
"14828"|680|650|0|0
"14829"|680|507|0|0
"14830"|681|618|1|0
"14831"|681|422|1|0
"14832"|681|489|1|0
"14833"|681|503|1|0
"14834"|681|513|1|0
"14835"|681|442|1|0
"14836"|681|399|1|0
"14837"|681|656|1|0
"14838"|681|468|1|0
"14839"|682|404|0|0
"14840"|682|489|0|0
"14841"|682|386|0|1
"14842"|682|512|0|0
"14843"|682|617|0|1
"14844"|682|500|0|0
"14845"|682|515|0|0
"14846"|682|480|0|0
"14847"|682|690|0|1
"14848"|682|534|0|1
"14849"|682|454|0|0
"14850"|683|623|0|0
"14851"|683|666|0|0
"14852"|683|126|0|1
"14853"|683|621|0|1
"14854"|683|361|0|0
"14855"|683|374|0|0
"14856"|683|707|0|1
"14857"|683|695|0|1
"14858"|684|126|1|1
"14859"|684|623|1|0
"14860"|684|361|1|0
"14861"|684|528|1|0
"14862"|684|707|1|1
"14863"|684|74|1|0
"14864"|684|541|1|1
"14865"|684|547|1|1
"14866"|684|557|1|1
"14867"|684|42|1|0
"14868"|684|677|1|0
"14869"|684|208|1|1
"14870"|685|263|0|0
"14871"|685|130|0|0
"14872"|685|47|0|0
"14873"|685|264|0|0
"14874"|685|767|0|1
"14875"|685|158|0|1
"14876"|685|540|0|0
"14877"|685|761|0|0
"14878"|685|281|0|0
"14879"|685|258|0|0
"14880"|685|676|0|0
"14881"|685|7|0|0
"14882"|685|589|0|1
"14883"|685|306|0|1
"14884"|685|212|0|0
"14885"|685|97|0|0
"14886"|685|243|0|0
"14887"|685|698|0|0
"14888"|685|153|0|0
"14889"|685|248|0|0
"14890"|685|438|0|0
"14891"|686|603|1|1
"14892"|686|822|1|1
"14893"|687|38|1|0
"14894"|687|7|1|0
"14895"|687|97|1|0
"14896"|687|431|1|0
"14897"|687|154|1|1
"14898"|687|164|1|1
"14899"|687|626|1|0
"14900"|687|632|1|0
"14901"|687|122|1|0
"14902"|687|248|1|0
"14903"|687|573|1|1
"14904"|687|287|1|0
"14905"|687|324|1|0
"14906"|687|366|1|1
"14907"|687|47|1|0
"14908"|687|180|1|0
"14909"|687|827|1|0
"14910"|687|811|1|0
"14911"|687|232|1|0
"14912"|687|315|1|0
"14913"|687|123|1|0
"14914"|687|53|1|0
"14915"|687|696|1|0
"14916"|687|719|1|1
"14917"|687|337|1|0
"14918"|687|256|1|0
"14919"|687|69|1|0
"14920"|687|607|1|0
"14921"|687|119|1|0
"14922"|687|536|1|0
"14923"|687|825|1|0
"14924"|687|507|1|0
"14925"|687|792|1|0
"14926"|687|767|1|1
"14927"|687|258|1|0
"14928"|687|644|1|1
"14929"|688|385|0|0
"14930"|688|429|0|0
"14931"|688|410|0|1
"14932"|688|350|0|0
"14933"|688|489|0|0
"14934"|688|391|0|1
"14935"|688|403|0|0
"14936"|688|404|0|0
"14937"|688|468|0|0
"14938"|688|577|0|1
"14939"|688|402|0|1
"14940"|688|741|0|0
"14941"|689|282|0|0
"14942"|690|769|0|0
"14943"|690|483|0|1
"14944"|690|451|0|1
"14945"|690|430|0|0
"14946"|690|604|0|1
"14947"|690|517|0|0
"14948"|690|489|0|0
"14949"|690|398|0|0
"14950"|690|577|0|1
"14951"|690|410|0|1
"14952"|690|392|0|1
"14953"|690|534|0|1
"14954"|690|657|0|0
"14955"|690|423|0|0
"14956"|690|627|0|0
"14957"|690|422|0|0
"14958"|690|444|0|0
"14959"|690|832|0|0
"14960"|690|624|0|0
"14961"|690|535|0|1
"14962"|690|381|0|0
"14963"|690|467|0|0
"14964"|690|447|0|0
"14965"|690|656|0|0
"14966"|690|432|0|0
"14967"|690|385|0|0
"14968"|690|508|0|0
"14969"|690|417|0|0
"14970"|690|511|0|0
"14971"|690|522|0|1
"14972"|690|445|0|0
"14973"|690|611|0|0
"14974"|690|634|0|1
"14975"|690|441|0|0
"14976"|690|636|0|1
"14977"|690|500|0|0
"14978"|690|671|0|0
"14979"|690|495|0|1
"14980"|690|465|0|1
"14981"|690|395|0|0
"14982"|690|507|0|0
"14983"|690|674|0|0
"14984"|690|494|0|0
"14985"|690|480|0|0
"14986"|690|471|0|0
"14987"|690|428|0|1
"14988"|690|466|0|1
"14989"|690|397|0|0
"14990"|690|492|0|0
"14991"|690|499|0|0
"14992"|690|583|0|1
"14993"|690|515|0|0
"14994"|690|501|0|1
"14995"|690|461|0|0
"14996"|690|682|0|1
"14997"|690|393|0|0
"14998"|690|390|0|0
"14999"|690|618|0|0
"15000"|690|617|0|1
"15001"|690|551|0|0
"15002"|690|610|0|1
"15003"|690|446|0|1
"15004"|690|179|0|0
"15005"|690|543|0|0
"15006"|690|518|0|1
"15007"|690|396|0|1
"15008"|690|468|0|0
"15009"|690|512|0|0
"15010"|690|741|0|0
"15011"|690|416|0|0
"15012"|690|434|0|0
"15013"|690|773|0|1
"15014"|690|784|0|1
"15015"|690|427|0|1
"15016"|691|459|1|0
"15017"|691|631|1|0
"15018"|691|624|1|0
"15019"|692|299|1|0
"15020"|692|337|1|0
"15021"|692|75|1|0
"15022"|692|297|1|0
"15023"|692|282|1|0
"15024"|693|472|1|0
"15025"|693|130|1|0
"15026"|694|161|1|0
"15027"|694|540|1|0
"15028"|694|49|1|1
"15029"|694|47|1|0
"15030"|695|361|0|0
"15031"|695|707|0|1
"15032"|695|374|0|0
"15033"|695|74|0|0
"15034"|695|219|0|0
"15035"|695|143|0|0
"15036"|695|42|0|0
"15037"|695|528|0|0
"15038"|695|548|0|1
"15039"|695|336|0|0
"15040"|695|683|0|1
"15041"|696|39|1|0
"15042"|696|258|1|0
"15043"|696|163|1|0
"15044"|696|469|1|0
"15045"|696|700|1|0
"15046"|696|205|1|1
"15047"|696|351|1|0
"15048"|696|166|1|0
"15049"|696|473|1|0
"15050"|696|97|1|0
"15051"|696|38|1|0
"15052"|696|72|1|1
"15053"|696|274|1|1
"15054"|696|94|1|0
"15055"|696|295|1|0
"15056"|696|309|1|0
"15057"|696|47|1|0
"15058"|696|807|1|0
"15059"|696|287|1|0
"15060"|696|321|1|0
"15061"|696|201|1|0
"15062"|696|597|1|0
"15063"|696|224|1|1
"15064"|696|164|1|1
"15065"|696|698|1|0
"15066"|696|251|1|1
"15067"|696|87|1|1
"15068"|696|254|1|0
"15069"|696|240|1|1
"15070"|696|536|1|0
"15071"|696|362|1|1
"15072"|696|632|1|0
"15073"|696|540|1|0
"15074"|696|507|1|0
"15075"|696|211|1|1
"15076"|696|232|1|0
"15077"|696|282|1|0
"15078"|696|107|1|0
"15079"|696|759|1|0
"15080"|696|7|1|0
"15081"|696|312|1|0
"15082"|696|366|1|1
"15083"|696|61|1|0
"15084"|696|626|1|0
"15085"|696|798|1|1
"15086"|696|214|1|0
"15087"|696|449|1|0
"15088"|696|154|1|1
"15089"|696|130|1|0
"15090"|696|767|1|1
"15091"|696|375|1|0
"15092"|696|123|1|0
"15093"|696|243|1|0
"15094"|696|471|1|0
"15095"|696|53|1|0
"15096"|696|533|1|0
"15097"|696|770|1|0
"15098"|696|73|1|0
"15099"|696|573|1|1
"15100"|696|475|1|0
"15101"|696|289|1|0
"15102"|696|230|1|0
"15103"|696|119|1|0
"15104"|696|199|1|1
"15105"|696|761|1|0
"15106"|696|180|1|0
"15107"|696|806|1|0
"15108"|696|292|1|0
"15109"|696|827|1|0
"15110"|696|300|1|1
"15111"|696|303|1|0
"15112"|696|811|1|0
"15113"|696|687|1|0
"15114"|696|69|1|0
"15115"|696|5|1|0
"15116"|696|162|1|0
"15117"|696|650|1|0
"15118"|696|678|1|0
"15119"|696|797|1|1
"15120"|696|263|1|0
"15121"|696|785|1|0
"15122"|696|212|1|0
"15123"|696|787|1|0
"15124"|696|153|1|0
"15125"|696|803|1|0
"15126"|696|167|1|0
"15127"|696|2|1|0
"15128"|696|118|1|1
"15129"|696|778|1|0
"15130"|697|59|1|1
"15131"|698|263|1|0
"15132"|698|166|1|0
"15133"|698|64|1|0
"15134"|698|243|1|0
"15135"|698|105|1|0
"15136"|698|161|1|0
"15137"|698|90|1|1
"15138"|698|761|1|0
"15139"|698|239|1|0
"15140"|698|60|1|1
"15141"|698|107|1|0
"15142"|698|463|1|1
"15143"|698|236|1|0
"15144"|698|767|1|1
"15145"|698|597|1|0
"15146"|698|248|1|0
"15147"|698|153|1|0
"15148"|698|685|1|1
"15149"|698|122|1|0
"15150"|698|696|1|0
"15151"|698|507|1|0
"15152"|698|306|1|1
"15153"|698|626|1|0
"15154"|698|589|1|1
"15155"|698|770|1|0
"15156"|698|763|1|1
"15157"|698|2|1|0
"15158"|699|213|1|1
"15159"|699|647|1|1
"15160"|700|36|1|0
"15161"|700|792|1|0
"15162"|700|58|1|0
"15163"|700|540|1|0
"15164"|700|322|1|1
"15165"|700|145|1|0
"15166"|700|507|1|0
"15167"|700|641|1|0
"15168"|700|420|1|0
"15169"|700|238|1|0
"15170"|700|312|1|0
"15171"|700|156|1|1
"15172"|700|53|1|0
"15173"|700|212|1|0
"15174"|700|751|1|1
"15175"|700|680|1|1
"15176"|700|650|1|0
"15177"|700|719|1|1
"15178"|700|545|1|0
"15179"|700|122|1|0
"15180"|700|37|1|0
"15181"|700|521|1|1
"15182"|700|47|1|0
"15183"|700|431|1|0
"15184"|700|48|1|0
"15185"|700|121|1|0
"15186"|700|314|1|0
"15187"|700|232|1|0
"15188"|700|118|1|1
"15189"|700|144|1|1
"15190"|700|331|1|0
"15191"|700|344|1|1
"15192"|700|258|1|0
"15193"|700|475|1|0
"15194"|700|265|1|0
"15195"|700|44|1|1
"15196"|700|7|1|0
"15197"|700|162|1|0
"15198"|700|248|1|0
"15199"|700|533|1|0
"15200"|700|197|1|0
"15201"|700|167|1|0
"15202"|700|123|1|0
"15203"|700|632|1|0
"15204"|700|644|1|1
"15205"|700|29|1|0
"15206"|700|110|1|0
"15207"|700|696|1|0
"15208"|700|564|1|0
"15209"|700|271|1|0
"15210"|700|449|1|0
"15211"|700|811|1|0
"15212"|700|243|1|0
"15213"|700|310|1|0
"15214"|700|787|1|0
"15215"|700|473|1|0
"15216"|700|827|1|0
"15217"|700|39|1|0
"15218"|700|55|1|1
"15219"|700|92|1|1
"15220"|700|337|1|0
"15221"|701|228|1|1
"15222"|701|107|1|0
"15223"|701|438|1|0
"15224"|701|243|1|0
"15225"|701|564|1|0
"15226"|701|221|1|0
"15227"|701|807|1|0
"15228"|701|72|1|1
"15229"|701|458|1|1
"15230"|701|87|1|1
"15231"|701|472|1|0
"15232"|701|47|1|0
"15233"|701|130|1|0
"15234"|701|161|1|0
"15235"|701|287|1|0
"15236"|701|546|1|1
"15237"|701|761|1|0
"15238"|701|488|1|0
"15239"|701|759|1|0
"15240"|701|770|1|0
"15241"|702|62|0|1
"15242"|702|328|0|1
"15243"|702|95|0|1
"15244"|702|90|0|1
"15245"|702|599|0|0
"15246"|703|481|0|0
"15247"|703|536|0|0
"15248"|703|232|0|0
"15249"|703|337|0|0
"15250"|703|632|0|0
"15251"|703|545|0|0
"15252"|703|533|0|0
"15253"|703|803|0|0
"15254"|704|365|1|0
"15255"|704|646|1|0
"15256"|704|213|1|1
"15257"|704|592|1|1
"15258"|704|155|1|1
"15259"|704|75|1|0
"15260"|704|181|1|0
"15261"|704|742|1|0
"15262"|704|712|1|0
"15263"|704|71|1|0
"15264"|704|297|1|0
"15265"|704|272|1|0
"15266"|704|716|1|1
"15267"|704|38|1|0
"15268"|704|672|1|0
"15269"|704|757|1|1
"15270"|704|330|1|0
"15271"|705|36|1|0
"15272"|705|330|1|0
"15273"|705|794|1|0
"15274"|705|38|1|0
"15275"|705|787|1|0
"15276"|705|232|1|0
"15277"|705|827|1|0
"15278"|705|127|1|0
"15279"|705|660|1|0
"15280"|705|481|1|0
"15281"|705|352|1|1
"15282"|705|282|1|0
"15283"|705|297|1|0
"15284"|705|712|1|0
"15285"|705|672|1|0
"15286"|705|545|1|0
"15287"|705|110|1|0
"15288"|705|536|1|0
"15289"|705|632|1|0
"15290"|705|533|1|0
"15291"|706|330|0|0
"15292"|706|757|0|1
"15293"|706|592|0|1
"15294"|706|155|0|1
"15295"|706|333|0|0
"15296"|706|38|0|0
"15297"|706|71|0|0
"15298"|706|331|0|0
"15299"|706|365|0|0
"15300"|706|272|0|0
"15301"|706|75|0|0
"15302"|706|646|0|0
"15303"|706|648|0|1
"15304"|706|712|0|0
"15305"|707|42|0|0
"15306"|707|361|0|0
"15307"|707|662|0|1
"15308"|707|528|0|0
"15309"|707|208|0|1
"15310"|707|74|0|0
"15311"|707|547|0|1
"15312"|707|695|0|1
"15313"|707|683|0|1
"15314"|707|541|0|1
"15315"|707|557|0|1
"15316"|707|126|0|1
"15317"|707|148|0|1
"15318"|707|143|0|0
"15319"|707|623|0|0
"15320"|707|684|0|0
"15321"|707|621|0|1
"15322"|708|449|0|0
"15323"|708|273|0|0
"15324"|709|127|0|0
"15325"|709|648|0|1
"15326"|709|155|0|1
"15327"|709|818|0|1
"15328"|709|324|0|0
"15329"|709|135|0|0
"15330"|709|646|0|0
"15331"|709|71|0|0
"15332"|709|225|0|0
"15333"|709|333|0|0
"15334"|709|316|0|0
"15335"|709|232|0|0
"15336"|709|238|0|0
"15337"|709|790|0|0
"15338"|709|794|0|0
"15339"|709|272|0|0
"15340"|709|119|0|0
"15341"|709|297|0|0
"15342"|709|279|0|0
"15343"|709|282|0|0
"15344"|709|124|0|0
"15345"|709|309|0|0
"15346"|709|365|0|0
"15347"|709|712|0|0
"15348"|709|331|0|0
"15349"|709|660|0|0
"15350"|709|672|0|0
"15351"|709|75|0|0
"15352"|709|649|0|0
"15353"|709|647|0|1
"15354"|709|235|0|0
"15355"|709|330|0|0
"15356"|709|536|0|0
"15357"|709|785|0|0
"15358"|709|711|0|0
"15359"|709|780|0|0
"15360"|710|647|1|1
"15361"|710|711|1|0
"15362"|710|545|1|0
"15363"|710|71|1|0
"15364"|710|75|1|0
"15365"|710|282|1|0
"15366"|710|38|1|0
"15367"|710|712|1|0
"15368"|710|742|1|0
"15369"|711|272|1|0
"15370"|711|316|1|0
"15371"|711|735|1|0
"15372"|711|56|1|1
"15373"|711|71|1|0
"15374"|711|297|1|0
"15375"|711|234|1|0
"15376"|711|75|1|0
"15377"|711|337|1|0
"15378"|711|794|1|0
"15379"|711|647|1|1
"15380"|711|145|1|0
"15381"|711|38|1|0
"15382"|711|282|1|0
"15383"|711|330|1|0
"15384"|711|646|1|0
"15385"|711|709|1|1
"15386"|711|648|1|1
"15387"|711|727|1|0
"15388"|711|757|1|1
"15389"|711|619|1|0
"15390"|711|672|1|0
"15391"|711|710|1|0
"15392"|711|712|1|0
"15393"|711|818|1|1
"15394"|711|713|1|1
"15395"|711|833|1|0
"15396"|711|333|1|0
"15397"|712|607|1|0
"15398"|712|785|1|0
"15399"|712|213|1|1
"15400"|712|188|1|1
"15401"|712|365|1|0
"15402"|712|632|1|0
"15403"|712|647|1|1
"15404"|712|250|1|1
"15405"|712|549|1|1
"15406"|712|706|1|1
"15407"|712|545|1|0
"15408"|712|110|1|0
"15409"|712|648|1|1
"15410"|712|646|1|0
"15411"|712|52|1|0
"15412"|712|668|1|0
"15413"|712|333|1|0
"15414"|712|39|1|0
"15415"|712|710|1|0
"15416"|712|183|1|1
"15417"|712|309|1|0
"15418"|712|299|1|0
"15419"|712|273|1|0
"15420"|712|818|1|1
"15421"|712|780|1|0
"15422"|712|644|1|1
"15423"|712|323|1|0
"15424"|712|473|1|0
"15425"|712|650|1|0
"15426"|712|672|1|0
"15427"|712|324|1|0
"15428"|712|827|1|0
"15429"|712|705|1|0
"15430"|712|337|1|0
"15431"|712|29|1|0
"15432"|712|232|1|0
"15433"|712|735|1|0
"15434"|712|37|1|0
"15435"|712|38|1|0
"15436"|712|481|1|0
"15437"|712|431|1|0
"15438"|712|202|1|0
"15439"|712|145|1|0
"15440"|712|239|1|0
"15441"|712|709|1|1
"15442"|712|155|1|1
"15443"|712|449|1|0
"15444"|712|790|1|0
"15445"|712|704|1|0
"15446"|712|75|1|0
"15447"|712|351|1|0
"15448"|712|590|1|0
"15449"|712|71|1|0
"15450"|712|316|1|0
"15451"|712|325|1|1
"15452"|712|667|1|0
"15453"|712|181|1|0
"15454"|712|619|1|0
"15455"|712|238|1|0
"15456"|712|716|1|1
"15457"|712|711|1|0
"15458"|712|282|1|0
"15459"|712|744|1|1
"15460"|712|272|1|0
"15461"|712|318|1|0
"15462"|712|331|1|0
"15463"|712|61|1|0
"15464"|712|536|1|0
"15465"|713|711|0|0
"15466"|714|52|0|0
"15467"|715|440|0|1
"15468"|716|742|0|0
"15469"|716|272|0|0
"15470"|716|646|0|0
"15471"|716|71|0|0
"15472"|716|181|0|0
"15473"|716|704|0|0
"15474"|716|757|0|1
"15475"|716|647|0|1
"15476"|716|592|0|1
"15477"|716|309|0|0
"15478"|716|38|0|0
"15479"|716|744|0|1
"15480"|716|672|0|0
"15481"|716|648|0|1
"15482"|716|712|0|0
"15483"|717|241|0|0
"15484"|718|669|0|0
"15485"|719|38|0|0
"15486"|719|36|0|0
"15487"|719|337|0|0
"15488"|719|462|0|0
"15489"|719|436|0|1
"15490"|719|521|0|1
"15491"|719|81|0|0
"15492"|719|605|0|0
"15493"|719|121|0|0
"15494"|719|122|0|0
"15495"|719|240|0|1
"15496"|719|344|0|1
"15497"|719|424|0|0
"15498"|719|588|0|1
"15499"|719|117|0|1
"15500"|719|53|0|0
"15501"|719|507|0|0
"15502"|719|186|0|1
"15503"|719|130|0|0
"15504"|719|180|0|0
"15505"|719|167|0|0
"15506"|719|449|0|0
"15507"|719|258|0|0
"15508"|719|274|0|1
"15509"|719|239|0|0
"15510"|719|564|0|0
"15511"|719|248|0|0
"15512"|719|29|0|0
"15513"|719|278|0|0
"15514"|719|342|0|1
"15515"|719|47|0|0
"15516"|719|2|0|0
"15517"|719|273|0|0
"15518"|719|774|0|0
"15519"|719|787|0|0
"15520"|719|632|0|0
"15521"|719|119|0|0
"15522"|719|660|0|0
"15523"|719|475|0|0
"15524"|719|59|0|1
"15525"|719|123|0|0
"15526"|719|700|0|0
"15527"|719|811|0|0
"15528"|719|549|0|1
"15529"|719|322|0|1
"15530"|719|310|0|0
"15531"|719|533|0|0
"15532"|719|556|0|0
"15533"|719|368|0|1
"15534"|719|497|0|0
"15535"|719|575|0|1
"15536"|719|218|0|1
"15537"|719|626|0|0
"15538"|719|644|0|1
"15539"|719|481|0|0
"15540"|719|759|0|0
"15541"|719|473|0|0
"15542"|719|254|0|0
"15543"|719|238|0|0
"15544"|719|827|0|0
"15545"|719|420|0|0
"15546"|719|243|0|0
"15547"|719|302|0|1
"15548"|719|678|0|0
"15549"|719|69|0|0
"15550"|719|540|0|0
"15551"|719|561|0|0
"15552"|719|687|0|0
"15553"|719|810|0|0
"15554"|720|557|0|1
"15555"|720|93|0|1
"15556"|720|329|0|1
"15557"|720|88|0|1
"15558"|720|42|0|0
"15559"|721|351|1|0
"15560"|721|33|1|0
"15561"|721|456|1|0
"15562"|722|69|1|0
"15563"|722|315|1|0
"15564"|722|146|1|1
"15565"|723|128|1|0
"15566"|723|77|1|1
"15567"|723|259|1|0
"15568"|723|200|1|0
"15569"|723|824|1|1
"15570"|723|150|1|1
"15571"|723|609|1|0
"15572"|723|190|1|0
"15573"|723|731|1|0
"15574"|724|50|1|0
"15575"|725|83|0|1
"15576"|725|738|0|1
"15577"|725|57|0|1
"15578"|725|567|0|0
"15579"|725|568|0|1
"15580"|725|48|0|0
"15581"|725|41|0|1
"15582"|726|738|0|1
"15583"|726|57|0|1
"15584"|726|568|0|1
"15585"|726|748|0|1
"15586"|726|749|0|1
"15587"|726|762|0|0
"15588"|727|711|1|0
"15589"|728|47|0|0
"15590"|728|332|0|1
"15591"|728|29|0|0
"15592"|728|759|0|0
"15593"|728|2|0|0
"15594"|728|540|0|0
"15595"|728|199|0|1
"15596"|728|187|0|0
"15597"|728|221|0|0
"15598"|728|230|0|0
"15599"|728|243|0|0
"15600"|728|774|0|0
"15601"|728|761|0|0
"15602"|728|514|0|1
"15603"|728|72|0|1
"15604"|728|469|0|0
"15605"|728|87|0|1
"15606"|728|69|0|0
"15607"|728|464|0|1
"15608"|728|67|0|1
"15609"|728|258|0|0
"15610"|728|556|0|0
"15611"|728|669|0|0
"15612"|728|803|0|0
"15613"|728|734|0|1
"15614"|728|130|0|0
"15615"|728|97|0|0
"15616"|728|554|0|1
"15617"|728|811|0|0
"15618"|728|205|0|1
"15619"|728|122|0|0
"15620"|728|507|0|0
"15621"|728|315|0|0
"15622"|728|59|0|1
"15623"|728|271|0|0
"15624"|728|564|0|0
"15625"|728|53|0|0
"15626"|729|502|1|1
"15627"|730|61|0|0
"15628"|731|150|1|1
"15629"|731|723|1|0
"15630"|731|79|1|1
"15631"|732|29|1|0
"15632"|732|401|1|1
"15633"|732|122|1|0
"15634"|732|626|1|0
"15635"|732|97|1|0
"15636"|732|180|1|0
"15637"|732|47|1|0
"15638"|732|274|1|1
"15639"|732|761|1|0
"15640"|732|2|1|0
"15641"|732|243|1|0
"15642"|732|754|1|0
"15643"|732|248|1|0
"15644"|733|787|0|0
"15645"|733|332|0|1
"15646"|733|540|0|0
"15647"|733|147|0|1
"15648"|733|827|0|0
"15649"|733|67|0|1
"15650"|733|205|0|1
"15651"|733|243|0|0
"15652"|733|2|0|0
"15653"|733|678|0|0
"15654"|733|401|0|1
"15655"|733|97|0|0
"15656"|733|626|0|0
"15657"|733|458|0|1
"15658"|734|205|0|1
"15659"|734|27|0|1
"15660"|734|337|0|0
"15661"|734|97|0|0
"15662"|734|464|0|1
"15663"|734|258|0|0
"15664"|734|69|0|0
"15665"|734|87|0|1
"15666"|734|47|0|0
"15667"|734|315|0|0
"15668"|734|180|0|0
"15669"|734|248|0|0
"15670"|734|540|0|0
"15671"|734|199|0|1
"15672"|734|728|0|1
"15673"|734|146|0|1
"15674"|734|221|0|0
"15675"|734|332|0|1
"15676"|734|59|0|1
"15677"|734|287|0|0
"15678"|734|626|0|0
"15679"|734|2|0|0
"15680"|734|460|0|1
"15681"|734|243|0|0
"15682"|734|72|0|1
"15683"|734|67|0|1
"15684"|734|811|0|0
"15685"|734|761|0|0
"15686"|735|38|1|0
"15687"|735|309|1|0
"15688"|735|181|1|0
"15689"|735|272|1|0
"15690"|735|712|1|0
"15691"|735|75|1|0
"15692"|735|711|1|0
"15693"|735|297|1|0
"15694"|735|794|1|0
"15695"|735|155|1|1
"15696"|735|672|1|0
"15697"|735|592|1|1
"15698"|736|739|0|1
"15699"|736|748|0|1
"15700"|736|738|0|1
"15701"|736|50|0|0
"15702"|737|50|0|0
"15703"|737|746|0|1
"15704"|737|748|0|1
"15705"|738|108|0|1
"15706"|738|92|0|1
"15707"|738|726|0|1
"15708"|738|253|0|0
"15709"|738|57|0|1
"15710"|738|109|0|1
"15711"|738|48|0|0
"15712"|738|55|0|1
"15713"|738|749|0|1
"15714"|738|184|0|1
"15715"|738|746|0|1
"15716"|738|50|0|0
"15717"|738|567|0|0
"15718"|738|725|0|1
"15719"|738|41|0|1
"15720"|738|748|0|1
"15721"|738|736|0|1
"15722"|738|83|0|1
"15723"|738|568|0|1
"15724"|739|736|0|1
"15725"|739|50|0|0
"15726"|739|753|0|0
"15727"|740|50|0|0
"15728"|740|746|0|1
"15729"|740|745|0|1
"15730"|741|832|1|0
"15731"|741|447|1|0
"15732"|741|435|1|0
"15733"|741|434|1|0
"15734"|741|480|1|0
"15735"|741|393|1|0
"15736"|741|643|1|0
"15737"|741|515|1|0
"15738"|741|396|1|1
"15739"|741|499|1|0
"15740"|741|492|1|0
"15741"|741|522|1|1
"15742"|741|494|1|0
"15743"|741|387|1|0
"15744"|741|381|1|0
"15745"|741|441|1|0
"15746"|741|618|1|0
"15747"|741|611|1|0
"15748"|741|395|1|0
"15749"|741|489|1|0
"15750"|741|688|1|1
"15751"|741|773|1|1
"15752"|741|516|1|0
"15753"|741|404|1|0
"15754"|741|604|1|1
"15755"|741|495|1|1
"15756"|741|627|1|0
"15757"|741|645|1|0
"15758"|741|637|1|1
"15759"|741|451|1|1
"15760"|741|690|1|1
"15761"|741|769|1|0
"15762"|741|506|1|0
"15763"|741|444|1|0
"15764"|741|508|1|0
"15765"|742|647|1|1
"15766"|742|431|1|0
"15767"|742|188|1|1
"15768"|742|238|1|0
"15769"|742|297|1|0
"15770"|742|234|1|0
"15771"|742|250|1|1
"15772"|742|312|1|0
"15773"|742|71|1|0
"15774"|742|119|1|0
"15775"|742|337|1|0
"15776"|742|181|1|0
