empl1|empl2|collaborations|engineer1|engineer2|invent1|invent2
742|619|1|0|0|1|1
742|110|8|0|1|1|1
742|273|7|0|0|1|1
742|331|5|0|0|1|1
742|37|7|0|1|1|1
742|668|3|0|0|1|1
742|324|1|0|0|1|1
742|309|3|0|1|1|1
742|757|3|0|0|1|0
742|507|5|0|0|1|1
742|235|5|0|0|1|1
742|814|14|0|1|1|1
742|314|8|0|0|1|1
742|536|12|0|0|1|1
742|232|8|0|0|1|1
742|36|5|0|0|1|1
742|796|1|0|0|1|1
742|449|3|0|1|1|1
742|710|1|0|1|1|1
742|533|1|0|0|1|1
742|473|3|0|0|1|1
742|56|1|0|0|1|0
742|827|5|0|0|1|1
742|592|8|0|0|1|0
742|716|1|0|1|1|0
742|641|1|0|0|1|1
742|660|1|0|0|1|1
742|632|5|0|0|1|1
742|202|8|0|1|1|1
742|318|1|0|0|1|1
742|155|10|0|0|1|0
742|247|1|0|0|1|1
742|672|1|0|1|1|1
742|272|3|0|0|1|1
742|549|5|0|0|1|0
742|124|15|0|0|1|1
743|639|1|0|1|0|1
743|552|1|0|0|0|1
743|85|1|0|0|0|0
744|592|8|0|0|0|0
744|29|1|0|0|0|1
744|38|10|0|0|0|1
744|318|5|0|0|0|1
744|790|1|0|1|0|1
744|181|3|0|0|0|1
744|646|1|0|0|0|1
744|167|8|0|0|0|1
744|135|1|0|0|0|1
744|297|12|0|0|0|1
744|449|3|0|1|0|1
744|324|1|0|0|0|1
744|37|3|0|1|0|1
744|250|1|0|0|0|0
744|238|3|0|1|0|1
744|536|8|0|0|0|1
744|234|8|0|1|0|1
744|827|3|0|0|0|1
744|712|1|0|1|0|1
744|225|5|0|0|0|1
744|309|3|0|1|0|1
744|794|3|0|0|0|1
744|110|3|0|1|0|1
744|660|1|0|0|0|1
744|188|3|0|0|0|0
744|787|5|0|0|0|1
744|316|1|0|0|0|1
744|71|15|0|0|0|1
744|742|1|0|0|0|1
744|333|10|0|0|0|1
744|716|1|0|1|0|0
744|239|3|0|1|0|1
744|337|7|0|0|0|1
744|632|5|0|0|0|1
744|232|8|0|0|0|1
744|331|7|0|0|0|1
744|649|3|0|0|0|1
744|607|1|0|0|0|1
744|785|3|0|1|0|1
744|648|5|0|0|0|0
744|330|7|0|0|0|1
744|119|3|0|0|0|1
744|272|10|0|0|0|1
744|667|1|0|1|0|1
744|145|3|0|1|0|1
744|155|14|0|0|0|0
744|545|3|0|0|0|1
744|507|7|0|0|0|1
744|39|5|0|1|0|1
745|740|1|1|0|0|0
745|748|1|1|1|0|0
745|762|1|1|0|0|1
745|50|1|1|1|0|1
746|737|1|0|0|0|0
746|50|3|0|1|0|1
746|748|1|0|1|0|0
746|740|1|0|0|0|0
746|738|1|0|0|0|0
747|50|1|0|1|0|1
747|748|1|0|1|0|0
748|50|1|1|1|0|1
748|737|1|1|0|0|0
748|726|1|1|0|0|0
748|750|1|1|0|0|0
748|745|1|1|1|0|0
748|612|1|1|0|0|1
748|747|1|1|0|0|0
748|736|1|1|0|0|0
748|738|1|1|0|0|0
748|752|1|1|0|0|1
748|746|1|1|0|0|0
748|753|1|1|0|0|1
749|738|1|0|0|0|0
749|568|1|0|0|0|0
749|57|1|0|0|0|0
749|726|1|0|0|0|0
749|50|1|0|1|0|1
750|50|1|0|1|0|1
750|748|1|0|1|0|0
751|92|1|0|1|0|0
751|165|1|0|1|0|1
751|660|1|0|0|0|1
751|331|1|0|0|0|1
751|37|1|0|1|0|1
751|110|1|0|1|0|1
751|51|1|0|0|0|0
751|48|3|0|1|0|1
751|700|5|0|0|0|1
751|144|1|0|0|0|0
751|250|3|0|0|0|0
751|507|1|0|0|0|1
751|41|3|0|1|0|0
751|57|1|0|0|0|0
751|127|3|0|0|0|1
751|431|3|0|0|0|1
751|650|1|0|0|0|1
751|641|3|0|0|0|1
751|44|1|0|0|0|0
752|748|1|0|1|1|0
753|50|1|0|1|1|1
753|748|1|0|1|1|0
753|739|1|0|0|1|0
754|122|1|0|0|1|1
754|312|5|0|0|1|1
754|230|3|0|0|1|1
754|464|1|0|1|1|0
754|87|1|0|1|1|0
754|32|1|0|0|1|0
754|803|3|0|0|1|1
754|35|1|0|0|1|0
754|67|5|0|1|1|0
754|626|5|0|0|1|1
754|514|3|0|1|1|0
754|212|1|0|0|1|1
754|97|3|0|0|1|1
754|320|1|0|1|1|1
754|274|1|0|0|1|0
754|29|1|0|0|1|1
754|761|5|0|1|1|1
754|2|1|0|1|1|1
754|678|1|0|1|1|1
754|363|1|0|1|1|1
754|616|1|0|0|1|1
754|564|1|0|0|1|1
754|469|1|0|0|1|1
754|243|3|0|0|1|1
754|205|1|0|0|1|0
754|458|3|0|0|1|0
754|540|1|0|0|1|1
754|732|3|0|0|1|1
754|161|3|0|0|1|1
754|533|1|0|0|1|1
754|477|1|0|0|1|0
754|770|3|0|0|1|1
755|303|1|0|1|1|1
755|322|3|0|0|1|0
755|43|1|0|0|1|0
755|122|3|0|0|1|1
755|626|1|0|0|1|1
756|33|1|1|1|1|1
756|659|1|1|0|1|1
757|592|8|0|0|0|0
757|135|1|0|0|0|1
757|127|1|0|0|0|1
757|647|1|0|0|0|0
757|239|5|0|1|0|1
757|71|1|0|0|0|1
757|650|3|0|0|0|1
757|232|7|0|0|0|1
757|794|5|0|0|0|1
757|39|5|0|1|0|1
757|790|3|0|1|0|1
757|330|1|0|0|0|1
757|706|5|0|1|0|0
757|704|1|0|0|0|1
757|337|1|0|0|0|1
757|814|5|0|1|0|1
757|742|3|0|0|0|1
757|38|5|0|0|0|1
757|316|8|0|0|0|1
757|53|1|0|0|0|1
757|155|7|0|0|0|0
757|818|3|0|1|0|0
757|61|3|0|0|0|1
757|119|1|0|0|0|1
757|816|1|0|0|0|1
757|323|5|0|0|0|1
757|561|1|0|0|0|1
757|333|1|0|0|0|1
757|449|3|0|1|0|1
757|711|1|0|1|0|1
757|648|8|0|0|0|0
757|213|7|0|1|0|0
757|273|1|0|0|0|1
757|785|5|0|1|0|1
757|536|5|0|0|0|1
757|365|1|0|1|0|1
757|282|1|0|0|0|1
757|183|1|0|0|0|0
757|52|3|0|0|0|1
757|309|1|0|1|0|1
757|649|1|0|0|0|1
757|250|5|0|0|0|0
757|660|10|0|0|0|1
757|181|3|0|0|0|1
757|324|3|0|0|0|1
757|646|5|0|0|0|1
757|716|3|0|1|0|0
757|75|7|0|1|0|1
757|279|5|0|1|0|1
757|225|8|0|0|0|1
757|351|5|0|0|0|1
757|234|7|0|1|0|1
758|579|1|0|1|0|1
758|580|1|0|0|0|1
758|582|1|0|0|0|1
758|581|1|0|0|0|1
759|462|1|1|0|1|1
759|212|5|1|0|1|1
759|696|3|1|1|1|1
759|66|3|1|1|1|1
759|540|1|1|0|1|1
759|2|1|1|1|1|1
759|25|1|1|0|1|1
759|338|5|1|1|1|1
759|464|7|1|1|1|0
759|59|3|1|0|1|0
759|187|5|1|1|1|1
759|180|1|1|1|1|1
759|166|3|1|0|1|1
759|130|5|1|0|1|1
759|521|3|1|1|1|0
759|123|1|1|1|1|1
759|69|7|1|0|1|1
759|770|3|1|0|1|1
759|162|8|1|0|1|1
759|248|3|1|0|1|1
759|821|3|1|1|1|1
759|701|1|1|1|1|1
759|161|7|1|0|1|1
759|807|8|1|1|1|1
759|457|1|1|0|1|0
759|728|1|1|0|1|0
759|475|7|1|0|1|1
759|230|3|1|0|1|1
759|315|3|1|0|1|1
759|72|5|1|0|1|0
759|519|1|1|1|1|1
759|243|10|1|0|1|1
759|803|1|1|0|1|1
759|186|3|1|0|1|0
759|40|1|1|0|1|0
759|312|3|1|0|1|1
759|767|1|1|0|1|0
759|94|7|1|0|1|1
759|783|1|1|0|1|1
759|87|8|1|1|1|0
759|505|3|1|1|1|1
759|632|5|1|0|1|1
759|337|1|1|0|1|1
759|774|1|1|0|1|1
759|199|8|1|0|1|0
759|80|3|1|1|1|1
759|36|3|1|0|1|1
759|810|1|1|0|1|1
759|469|1|1|0|1|1
759|626|12|1|0|1|1
759|122|10|1|0|1|1
759|221|1|1|0|1|1
759|287|7|1|0|1|1
759|153|3|1|0|1|1
759|97|5|1|0|1|1
759|47|7|1|0|1|1
759|53|5|1|0|1|1
759|121|5|1|1|1|1
759|719|8|1|0|1|0
759|81|1|1|0|1|1
759|27|1|1|1|1|0
759|254|3|1|1|1|1
759|458|3|1|0|1|0
759|420|1|1|1|1|1
759|438|7|1|0|1|1
759|205|1|1|0|1|0
760|605|3|1|1|1|1
760|462|1|1|0|1|1
760|420|1|1|1|1|1
760|123|3|1|1|1|1
760|521|1|1|1|1|0
760|821|1|1|1|1|1
760|828|1|1|0|1|1
761|322|3|1|0|1|0
761|315|5|1|0|1|1
761|734|1|1|0|1|0
761|47|1|1|0|1|1
761|507|7|1|0|1|1
761|564|8|1|0|1|1
761|540|10|1|0|1|1
761|806|1|1|0|1|1
761|763|3|1|0|1|0
761|282|7|1|0|1|1
761|556|3|1|1|1|1
761|243|1|1|0|1|1
761|180|12|1|1|1|1
761|469|3|1|0|1|1
761|306|1|1|1|1|0
761|375|3|1|1|1|1
761|130|7|1|0|1|1
761|754|5|1|0|1|1
761|232|7|1|0|1|1
761|263|5|1|1|1|1
761|701|1|1|1|1|1
761|230|3|1|0|1|1
761|251|3|1|0|1|0
761|254|1|1|1|1|1
761|214|5|1|0|1|1
761|80|3|1|1|1|1
761|239|3|1|1|1|1
761|122|1|1|0|1|1
761|698|3|1|0|1|1
761|310|3|1|0|1|1
761|205|7|1|0|1|0
761|248|3|1|0|1|1
761|153|3|1|0|1|1
761|303|8|1|1|1|1
761|257|5|1|1|1|1
761|294|1|1|0|1|0
761|161|5|1|0|1|1
761|199|5|1|0|1|0
761|312|8|1|0|1|1
761|728|3|1|0|1|0
761|271|1|1|0|1|1
761|732|1|1|0|1|1
761|236|1|1|0|1|1
761|87|3|1|1|1|0
761|438|5|1|0|1|1
761|90|1|1|0|1|0
761|811|1|1|1|1|1
761|7|8|1|0|1|1
761|669|1|1|0|1|1
761|95|3|1|0|1|0
761|685|1|1|0|1|0
761|696|3|1|1|1|1
761|67|1|1|1|1|0
761|73|5|1|1|1|1
761|463|1|1|0|1|0
761|123|1|1|1|1|1
761|803|8|1|0|1|1
761|97|1|1|0|1|1
761|163|5|1|0|1|1
761|464|7|1|1|1|0
761|573|3|1|0|1|0
761|663|3|1|0|1|1
761|158|1|1|0|1|0
761|286|1|1|1|1|1
761|590|3|1|0|1|1
761|770|1|1|0|1|1
761|366|1|1|0|1|0
761|792|5|1|1|1|1
761|53|1|1|0|1|1
761|767|3|1|0|1|0
761|60|3|1|0|1|0
761|46|3|1|0|1|1
761|321|3|1|0|1|1
762|50|1|0|1|1|1
762|568|1|0|0|1|0
762|745|1|0|1|1|0
762|726|1|0|0|1|0
763|770|1|0|0|0|1
763|67|1|0|1|0|0
763|698|3|0|0|0|1
763|243|5|0|0|0|1
763|221|3|0|0|0|1
763|105|1|0|0|0|1
763|180|3|0|1|0|1
763|315|3|0|0|0|1
763|72|1|0|0|0|0
763|761|3|0|1|0|1
763|47|3|0|0|0|1
763|306|1|0|1|0|0
763|161|3|0|0|0|1
763|130|1|0|0|0|1
763|263|1|0|1|0|1
763|2|1|0|1|0|1
764|377|1|0|0|0|1
764|226|1|0|0|0|0
764|526|1|0|1|0|1
765|580|1|0|0|0|1
765|89|1|0|1|0|1
765|822|1|0|0|0|0
765|582|1|0|0|0|1
766|447|1|1|1|0|1
766|495|1|1|0|0|0
766|610|1|1|0|0|0
767|158|1|0|0|0|0
767|778|8|0|0|0|1
767|310|1|0|0|0|1
767|72|5|0|0|0|0
767|540|10|0|0|0|1
767|230|5|0|0|0|1
767|783|1|0|0|0|1
767|221|5|0|0|0|1
767|87|1|0|1|0|0
767|248|3|0|0|0|1
767|289|1|0|0|0|1
767|212|5|0|0|0|1
767|564|8|0|0|0|1
767|597|3|0|0|0|1
767|263|12|0|1|0|1
767|80|1|0|1|0|1
767|685|1|0|0|0|0
767|180|7|0|1|0|1
767|375|5|0|1|0|1
767|271|8|0|0|0|1
767|315|7|0|0|0|1
767|698|1|0|0|0|1
767|337|5|0|0|0|1
767|130|1|0|0|0|1
767|507|1|0|0|0|1
767|122|5|0|0|0|1
767|47|1|0|0|0|1
767|294|1|0|0|0|0
767|761|3|0|1|0|1
767|626|10|0|0|0|1
767|214|1|0|0|0|1
767|759|1|0|1|0|1
767|166|7|0|0|0|1
767|420|1|0|1|0|1
767|73|1|0|1|0|1
767|696|5|0|1|0|1
767|687|5|0|0|0|1
767|243|5|0|0|0|1
767|596|3|0|0|0|0
767|154|10|0|0|0|0
767|274|1|0|0|0|0
767|153|1|0|0|0|1
767|792|1|0|1|0|1
767|811|3|0|1|0|1
767|7|5|0|0|0|1
767|239|10|0|1|0|1
767|807|3|0|1|0|1
767|107|5|0|1|0|1
768|233|1|0|1|0|0
768|226|1|0|0|0|0
768|62|1|0|0|0|0
768|526|1|0|1|0|1
769|489|1|0|0|1|1
769|665|1|0|0|1|0
769|416|1|0|0|1|1
769|512|1|0|0|1|1
769|543|3|0|0|1|1
769|434|5|0|0|1|1
769|444|3|0|1|1|1
769|585|5|0|0|1|0
769|690|3|0|0|1|0
769|423|10|0|1|1|1
769|381|1|0|0|1|1
769|432|5|0|0|1|1
769|482|3|0|0|1|0
769|515|7|0|0|1|1
769|506|1|0|0|1|1
769|471|5|0|0|1|1
769|832|7|0|1|1|1
769|435|5|0|0|1|1
769|445|3|0|0|1|1
769|390|1|0|1|1|1
769|504|3|0|0|1|1
769|446|5|0|0|1|0
769|451|7|0|0|1|0
769|480|7|0|1|1|1
769|499|1|0|0|1|1
769|465|5|0|0|1|0
769|468|1|0|1|1|1
769|466|1|0|0|1|0
769|421|7|0|0|1|1
769|430|3|0|0|1|1
769|645|1|0|0|1|1
769|517|8|0|0|1|1
769|597|1|0|0|1|1
769|617|1|0|1|1|0
769|387|3|0|0|1|1
769|522|7|0|0|1|0
769|492|1|0|1|1|1
769|425|7|0|0|1|0
769|741|1|0|1|1|1
769|577|1|0|0|1|0
769|443|1|0|0|1|1
769|447|3|0|1|1|1
769|495|3|0|0|1|0
769|385|5|0|1|1|1
770|263|1|0|1|1|1
770|312|3|0|0|1|1
770|95|1|0|0|1|0
770|698|1|0|0|1|1
770|123|1|0|1|1|1
770|556|3|0|1|1|1
770|53|5|0|0|1|1
770|763|1|0|0|1|0
770|43|1|0|0|1|0
770|2|10|0|1|1|1
770|107|1|0|1|1|1
770|236|3|0|0|1|1
770|811|1|0|1|1|1
770|130|3|0|0|1|1
770|212|8|0|0|1|1
770|696|3|0|1|1|1
770|154|1|0|0|1|0
770|570|1|0|0|1|0
770|122|5|0|0|1|1
770|373|1|0|0|1|0
770|375|3|0|1|1|1
770|458|1|0|0|1|0
770|701|3|0|1|1|1
770|73|3|0|1|1|1
770|90|1|0|0|1|0
770|60|1|0|0|1|0
770|597|3|0|0|1|1
770|118|5|0|1|1|0
770|248|1|0|0|1|1
770|315|1|0|0|1|1
770|463|1|0|0|1|0
770|72|1|0|0|1|0
770|306|1|0|1|1|0
770|271|1|0|0|1|1
770|773|3|0|0|1|0
770|322|3|0|0|1|0
770|303|3|0|1|1|1
770|47|3|0|0|1|1
770|239|8|0|1|1|1
770|469|8|0|0|1|1
770|80|7|0|1|1|1
770|153|1|0|0|1|1
770|616|3|0|0|1|1
770|221|7|0|0|1|1
770|754|3|0|0|1|1
770|678|3|0|1|1|1
770|257|1|0|1|1|1
770|806|3|0|0|1|1
770|761|1|0|1|1|1
770|7|10|0|0|1|1
770|214|3|0|0|1|1
770|804|1|0|1|1|0
770|163|5|0|0|1|1
770|87|1|0|1|1|0
770|337|8|0|0|1|1
770|759|3|0|1|1|1
771|555|3|1|0|1|1
771|575|1|1|0|1|0
771|584|1|1|0|1|1
771|510|1|1|0|1|1
771|576|1|1|1|1|1
772|191|1|0|0|0|0
773|506|1|0|0|0|1
773|396|1|0|0|0|0
773|417|1|0|1|0|1
773|471|7|0|0|0|1
773|402|1|0|0|0|0
773|306|5|0|1|0|0
773|122|3|0|0|0|1
773|180|5|0|1|0|1
773|179|3|0|1|0|1
773|611|3|0|1|0|1
773|192|1|0|0|0|0
773|258|1|0|1|0|1
773|153|1|0|0|0|1
773|438|3|0|0|0|1
773|395|1|0|1|0|1
773|508|1|0|0|0|1
773|690|5|0|0|0|0
773|604|1|0|1|0|0
773|381|3|0|0|0|1
773|385|1|0|1|0|1
773|130|3|0|0|0|1
773|243|5|0|0|0|1
773|445|1|0|0|0|1
773|221|3|0|0|0|1
773|405|1|0|0|0|1
773|489|1|0|0|0|1
773|468|3|0|1|0|1
773|645|3|0|0|0|1
773|494|3|0|0|0|1
773|484|1|0|0|0|1
773|281|1|0|0|0|1
773|465|7|0|0|0|0
773|472|3|0|1|0|1
773|212|7|0|0|0|1
773|637|3|0|1|0|0
773|507|3|0|0|0|1
773|161|1|0|0|0|1
773|214|3|0|0|0|1
773|72|1|0|0|0|0
773|107|1|0|1|0|1
773|433|1|0|0|0|0
773|432|3|0|0|0|1
773|516|1|0|1|0|1
773|397|1|0|1|0|1
773|770|3|0|0|0|1
773|741|1|0|1|0|1
773|315|1|0|0|0|1
774|719|3|0|0|1|0
774|626|5|0|0|1|1
774|811|5|0|1|1|1
774|130|3|0|0|1|1
774|162|5|0|0|1|1
774|310|7|0|0|1|1
774|254|1|0|1|1|1
774|230|1|0|0|1|1
774|271|7|0|0|1|1
774|205|1|0|0|1|0
774|383|1|0|0|1|0
774|212|1|0|0|1|1
774|59|1|0|0|1|0
774|180|3|0|1|1|1
774|759|1|0|1|1|1
774|505|1|0|1|1|1
774|315|1|0|0|1|1
774|332|8|0|0|1|0
774|187|7|0|1|1|1
774|47|7|0|0|1|1
774|7|5|0|0|1|1
774|2|5|0|1|1|1
774|72|5|0|0|1|0
774|69|1|0|0|1|1
774|540|7|0|0|1|1
774|122|1|0|0|1|1
774|564|3|0|0|1|1
774|94|3|0|0|1|1
774|199|5|0|0|1|0
774|123|1|0|1|1|1
774|556|10|0|1|1|1
774|728|1|0|0|1|0
775|282|1|0|0|0|1
775|297|1|0|0|0|1
775|232|1|0|0|0|1
776|549|1|0|0|0|0
776|314|1|0|0|0|1
776|820|1|0|0|0|0
776|333|1|0|0|0|1
776|660|1|0|0|0|1
776|145|1|0|1|0|1
777|582|1|0|0|1|1
777|579|1|0|1|1|1
777|581|1|0|0|1|1
777|822|1|0|0|1|0
777|580|1|0|0|1|1
778|2|3|0|1|1|1
778|540|3|0|0|1|1
778|811|1|0|1|1|1
778|287|5|0|0|1|1
778|271|3|0|0|1|1
778|564|5|0|0|1|1
778|315|3|0|0|1|1
778|258|1|0|1|1|1
778|337|7|0|0|1|1
778|767|8|0|0|1|0
778|221|5|0|0|1|1
778|214|3|0|0|1|1
778|130|8|0|0|1|1
778|7|5|0|0|1|1
778|696|5|0|1|1|1
778|212|10|0|0|1|1
778|154|7|0|0|1|0
778|310|3|0|0|1|1
778|507|3|0|0|1|1
778|626|7|0|0|1|1
778|73|3|0|1|1|1
778|248|5|0|0|1|1
778|289|1|0|0|1|1
778|153|5|0|0|1|1
778|180|1|0|1|1|1
778|162|3|0|0|1|1
778|792|5|0|1|1|1
779|172|1|0|0|0|0
780|709|5|0|0|1|0
780|814|5|0|1|1|1
780|331|3|0|0|1|1
780|75|3|0|1|1|1
780|213|5|0|1|1|0
780|672|7|0|1|1|1
780|127|3|0|0|1|1
780|145|3|0|1|1|1
780|742|1|0|0|1|1
780|167|5|0|0|1|1
780|330|1|0|0|1|1
780|545|1|0|0|1|1
780|712|3|0|1|1|1
780|365|3|0|1|1|1
780|282|1|0|0|1|1
780|124|1|0|0|1|1
780|38|1|0|0|1|1
780|297|3|0|0|1|1
780|333|5|0|0|1|1
780|272|5|0|0|1|1
780|592|1|0|0|1|0
780|660|3|0|0|1|1
780|155|1|0|0|1|0
781|372|1|0|0|0|0
781|76|1|0|0|0|1
781|82|1|0|1|0|1
782|130|1|0|0|0|1
782|49|1|0|0|0|0
782|161|1|0|0|0|1
782|129|1|0|0|0|0
783|94|1|0|0|1|1
783|248|1|0|0|1|1
783|564|1|0|0|1|1
783|122|3|0|0|1|1
783|187|1|0|1|1|1
783|162|1|0|0|1|1
783|212|5|0|0|1|1
783|87|3|0|1|1|0
783|803|5|0|0|1|1
783|130|3|0|0|1|1
783|123|3|0|1|1|1
783|7|1|0|0|1|1
783|626|1|0|0|1|1
783|153|3|0|0|1|1
783|59|5|0|0|1|0
783|473|1|0|0|1|1
783|759|1|0|1|1|1
783|475|1|0|0|1|1
783|271|3|0|0|1|1
783|243|3|0|0|1|1
783|811|1|0|1|1|1
783|47|5|0|0|1|1
783|767|1|0|0|1|0
784|395|3|1|1|0|1
784|690|3|1|0|0|0
784|674|1|1|0|0|1
784|454|1|1|0|0|1
784|495|3|1|0|0|0
784|577|1|1|0|0|0
784|466|1|1|0|0|0
784|637|1|1|1|0|0
784|404|3|1|0|0|1
785|1|1|1|1|1|1
785|71|5|1|0|1|1
785|224|1|1|0|1|0
785|181|3|1|0|1|1
785|37|3|1|1|1|1
785|232|5|1|0|1|1
785|297|3|1|0|1|1
785|152|1|1|0|1|1
785|119|3|1|0|1|1
785|744|3|1|0|1|0
785|507|1|1|0|1|1
785|282|8|1|0|1|1
785|61|5|1|0|1|1
785|73|3|1|1|1|1
785|188|8|1|0|1|0
785|325|3|1|0|1|0
785|287|7|1|0|1|1
785|536|5|1|0|1|1
785|331|3|1|0|1|1
785|646|7|1|0|1|1
785|178|1|1|0|1|1
785|234|7|1|1|1|1
785|278|3|1|0|1|1
785|53|1|1|0|1|1
785|696|1|1|1|1|1
785|235|5|1|0|1|1
785|52|1|1|0|1|1
785|561|3|1|0|1|1
785|324|10|1|0|1|1
785|337|1|1|0|1|1
785|545|3|1|0|1|1
785|798|1|1|1|1|0
785|358|1|1|0|1|0
785|124|7|1|0|1|1
785|155|3|1|0|1|0
785|792|1|1|1|1|1
785|248|5|1|0|1|1
785|592|7|1|0|1|0
785|292|3|1|0|1|1
785|648|7|1|0|1|0
785|816|5|1|0|1|1
785|39|7|1|1|1|1
785|533|7|1|0|1|1
785|376|1|1|1|1|1
785|167|5|1|0|1|1
785|709|3|1|0|1|0
785|333|1|1|0|1|1
785|309|12|1|1|1|1
785|647|1|1|0|1|0
785|449|3|1|1|1|1
785|312|3|1|0|1|1
785|330|3|1|0|1|1
785|672|5|1|1|1|1
785|757|5|1|0|1|0
785|183|1|1|0|1|0
785|640|1|1|1|1|1
785|145|1|1|1|1|1
785|154|1|1|0|1|0
785|201|3|1|1|1|1
785|202|7|1|1|1|1
785|650|1|1|0|1|1
785|163|1|1|0|1|1
785|632|8|1|0|1|1
785|825|1|1|0|1|1
785|806|1|1|0|1|1
785|712|3|1|1|1|1
786|337|1|0|0|0|1
787|38|5|0|0|1|1
787|533|3|0|0|1|1
787|36|8|0|0|1|1
787|123|14|0|1|1|1
787|75|8|0|1|1|1
787|803|3|0|0|1|1
787|312|5|0|0|1|1
787|330|1|0|0|1|1
787|164|3|0|0|1|0
787|469|3|0|0|1|1
787|449|10|0|1|1|1
787|121|3|0|1|1|1
787|196|1|0|0|1|1
787|733|3|0|0|1|0
787|53|15|0|0|1|1
787|294|1|0|0|1|0
787|162|3|0|0|1|1
787|180|8|0|1|1|1
787|507|10|0|0|1|1
787|183|1|0|0|1|0
787|230|5|0|0|1|1
787|473|19|0|0|1|1
787|221|1|0|0|1|1
787|705|1|0|0|1|1
787|297|3|0|0|1|1
787|235|5|0|0|1|1
787|696|1|0|1|1|1
787|239|3|0|1|1|1
787|632|8|0|0|1|1
787|212|10|0|0|1|1
787|287|10|0|0|1|1
787|309|7|0|1|1|1
787|186|1|0|0|1|0
787|315|3|0|0|1|1
787|744|5|0|0|1|0
787|127|7|0|0|1|1
787|536|12|0|0|1|1
787|365|5|0|1|1|1
787|814|10|0|1|1|1
787|59|5|0|0|1|0
787|475|1|0|0|1|1
787|310|1|0|0|1|1
787|325|1|0|0|1|0
787|71|12|0|0|1|1
787|229|1|0|0|1|1
787|258|5|0|1|1|1
787|545|1|0|0|1|1
787|106|1|0|0|1|1
787|556|1|0|1|1|1
787|540|7|0|0|1|1
787|592|3|0|0|1|0
787|153|1|0|0|1|1
787|318|3|0|0|1|1
787|719|3|0|0|1|0
787|333|1|0|0|1|1
787|590|8|0|0|1|1
787|97|3|0|0|1|1
787|420|1|0|1|1|1
787|700|5|0|0|1|1
787|678|3|0|1|1|1
787|274|1|0|0|1|0
787|481|5|0|0|1|1
787|272|3|0|0|1|1
787|626|5|0|0|1|1
787|110|8|0|1|1|1
787|130|7|0|0|1|1
787|155|3|0|0|1|0
787|792|1|0|1|1|1
787|2|10|0|1|1|1
787|243|5|0|0|1|1
787|94|1|0|0|1|1
787|660|5|0|0|1|1
787|69|8|0|0|1|1
787|644|1|0|0|1|0
787|672|8|0|1|1|1
787|238|5|0|1|1|1
787|47|3|0|0|1|1
787|521|3|0|1|1|0
787|254|1|0|1|1|1
787|561|3|0|0|1|1
787|376|5|0|1|1|1
787|818|1|0|1|1|0
787|119|1|0|0|1|1
787|167|8|0|0|1|1
788|10|1|1|0|1|1
789|442|1|0|1|1|1
789|510|1|0|0|1|1
789|555|1|0|0|1|1
790|155|1|1|0|1|0
790|646|7|1|0|1|1
790|232|1|1|0|1|1
790|818|3|1|1|1|0
790|127|3|1|0|1|1
790|75|3|1|1|1|1
790|38|5|1|0|1|1
790|337|3|1|0|1|1
790|649|3|1|0|1|1
790|592|3|1|0|1|0
790|309|5|1|1|1|1
790|297|5|1|0|1|1
790|282|1|1|0|1|1
790|709|3|1|0|1|0
790|672|1|1|1|1|1
790|331|1|1|0|1|1
790|365|7|1|1|1|1
790|225|1|1|0|1|1
790|814|3|1|1|1|1
790|316|1|1|0|1|1
790|648|3|1|0|1|0
790|757|3|1|0|1|0
790|536|3|1|0|1|1
790|744|1|1|0|1|0
790|71|3|1|0|1|1
790|712|1|1|1|1|1
790|794|5|1|0|1|1
791|238|1|0|1|0|1
791|660|1|0|0|0|1
792|761|5|1|1|1|1
792|687|1|1|0|1|1
792|211|1|1|1|1|0
792|312|5|1|0|1|1
792|366|7|1|0|1|0
792|212|1|1|0|1|1
792|564|10|1|0|1|1
792|287|7|1|0|1|1
792|632|1|1|0|1|1
792|124|1|1|0|1|1
792|164|3|1|0|1|0
792|38|7|1|0|1|1
792|64|3|1|0|1|1
792|61|1|1|0|1|1
792|449|7|1|1|1|1
792|827|3|1|0|1|1
792|153|3|1|0|1|1
792|210|1|1|1|1|1
792|778|5|1|0|1|1
792|797|3|1|0|1|0
792|700|1|1|0|1|1
792|80|1|1|1|1|1
792|178|5|1|0|1|1
792|286|3|1|1|1|1
792|663|3|1|0|1|1
792|295|1|1|1|1|1
792|73|7|1|1|1|1
792|256|1|1|0|1|1
792|239|1|1|1|1|1
792|590|1|1|0|1|1
792|257|1|1|1|1|1
792|767|1|1|0|1|0
792|232|3|1|0|1|1
792|507|10|1|0|1|1
792|2|8|1|1|1|1
792|53|7|1|0|1|1
792|806|5|1|0|1|1
792|180|1|1|1|1|1
792|167|1|1|0|1|1
792|322|3|1|0|1|0
792|321|3|1|0|1|1
792|787|1|1|0|1|1
792|573|3|1|0|1|0
792|589|1|1|0|1|0
792|536|1|1|0|1|1
792|163|1|1|0|1|1
792|315|1|1|0|1|1
792|337|3|1|0|1|1
792|614|1|1|1|1|1
792|118|1|1|1|1|0
792|309|5|1|1|1|1
792|626|10|1|0|1|1
792|650|1|1|0|1|1
792|243|5|1|0|1|1
792|258|1|1|1|1|1
792|248|7|1|0|1|1
792|251|3|1|0|1|0
792|119|5|1|0|1|1
792|39|8|1|1|1|1
792|785|1|1|1|1|1
